Date_rep,Country,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-08-21,USA,46619,5584592,1267,179624
2020-08-22,USA,46306,5630898,992,180616
2020-08-23,USA,47571,5678469,1005,181621
2020-08-24,USA,41304,5719773,999,182620
2020-08-25,USA,36882,5756655,840,183460
2020-08-26,USA,36099,5792754,603,184063
2020-08-27,USA,40322,5833076,879,184942
2020-08-28,USA,46724,5879800,1053,185995
2020-08-29,USA,46755,5926555,952,186947
2020-08-30,USA,46783,5973338,1029,187976
2020-08-31,USA,40699,6014037,821,188797
2020-09-01,USA,36593,6050630,727,189524
2020-09-02,USA,38803,6089433,573,190097
2020-09-03,USA,38939,6128372,856,190953
2020-09-04,USA,43906,6172278,866,191819
2020-09-05,USA,45220,6217498,947,192766
2020-09-06,USA,50815,6268313,909,193675
2020-09-07,USA,41581,6309894,786,194461
2020-09-08,USA,33698,6343592,690,195151
2020-09-09,USA,25074,6368666,413,195564
2020-09-10,USA,28067,6396733,562,196126
2020-09-11,USA,35024,6431757,826,196952
2020-09-12,USA,38567,6470324,824,197776
2020-09-13,USA,44185,6514509,870,198646
2020-09-14,USA,40051,6554560,653,199299
2020-09-15,USA,32747,6587307,739,200038
2020-09-16,USA,34523,6621830,436,200474
2020-09-17,USA,36733,6658563,751,201225
2020-09-18,USA,44225,6702788,1090,202315
2020-09-19,USA,44631,6747419,725,203040
2020-09-20,USA,47842,6795261,816,203856
2020-09-21,USA,42137,6837398,658,204514
2020-09-22,USA,34228,6871626,465,204979
2020-09-23,USA,41653,6913279,570,205549
2020-09-24,USA,49228,6962507,649,206198
2020-09-25,USA,41909,7004416,898,207096
2020-09-26,USA,46055,7050471,740,207836
2020-09-27,USA,49664,7100135,763,208599
2020-09-28,USA,41804,7141939,671,209270
2020-09-29,USA,35258,7177197,500,209770
2020-09-30,USA,38892,7216089,402,210172
2020-10-01,USA,38728,7254817,801,210973
2020-10-02,USA,45617,7300434,685,211658
2020-10-03,USA,47131,7347565,735,212393
2020-10-04,USA,51114,7398679,905,213298
2020-10-05,USA,47679,7446358,548,213846
2020-10-06,USA,35381,7481739,598,214444
2020-10-07,USA,41527,7523266,520,214964
2020-10-08,USA,41519,7564785,631,215595
2020-10-09,USA,53935,7618720,795,216390
2020-10-10,USA,55396,7674116,726,217116
2020-10-11,USA,58969,7733085,787,217903
2020-10-12,USA,53751,7786836,675,218578
2020-10-13,USA,44452,7831288,573,219151
2020-10-14,USA,49529,7880817,505,219656
2020-10-15,USA,50077,7930894,650,220306
2020-10-16,USA,57765,7988659,819,221125
2020-10-17,USA,62893,8051552,709,221834
2020-10-18,USA,68996,8120548,874,222708
2020-10-19,USA,54341,8174889,689,223397
2020-10-20,USA,48668,8223557,745,224142
2020-10-21,USA,61590,8285147,616,224758
2020-10-22,USA,58899,8344046,793,225551
2020-10-23,USA,68940,8412986,1038,226589
2020-10-24,USA,74745,8487731,922,227511
2020-10-25,USA,82259,8569990,943,228454
2020-10-26,USA,76076,8646066,797,229251
2020-10-27,USA,65524,8711590,601,229852
2020-10-28,USA,69815,8781405,699,230551
2020-10-29,USA,75206,8856611,893,231444
2020-10-30,USA,84467,8941078,1067,232511
2020-10-31,USA,91104,9032182,1097,233608
2020-11-01,USA,97642,9129824,912,234520
2020-11-02,USA,92416,9222240,932,235452
2020-11-03,USA,141389,9363629,710,236162
2020-11-04,USA,87469,9451098,743,236905
2020-11-05,USA,98398,9549496,1034,237939
2020-11-06,USA,114088,9663584,1298,239237
2020-11-07,USA,123039,9786623,1210,240447
2020-11-08,USA,133849,9920472,1288,241735
2020-11-09,USA,128970,10049442,1076,242811
2020-11-10,USA,111634,10161076,885,243696
2020-11-11,USA,124632,10285708,937,244633
2020-11-12,USA,146011,10431719,1676,246309
2020-11-13,USA,153615,10585334,1520,247829
2020-11-14,USA,161983,10747317,1357,249186
2020-11-15,USA,177319,10924636,1258,250444
2020-11-16,USA,163800,11088436,1459,251903
2020-11-17,USA,139093,11227529,1031,252934
2020-11-18,USA,152736,11380265,1042,253976
2020-11-19,USA,167247,11547512,1586,255562
2020-11-20,USA,170780,11718292,1844,257406
2020-11-21,USA,189342,11907634,1900,259306
2020-11-22,USA,193103,12100737,1969,261275
2020-11-23,USA,173592,12274329,1698,262973
2020-11-24,USA,150891,12425220,1306,264279
2020-11-25,USA,159754,12584974,1446,265725
2020-11-26,USA,175323,12760297,1881,267606
2020-11-27,USA,193928,12954225,2281,269887
2020-11-28,USA,143841,13098066,1668,271555
2020-11-29,USA,165793,13263859,1653,273208
2020-11-30,USA,143704,13407563,1500,274708
2020-12-01,USA,140642,13548205,1280,275988
2020-12-02,USA,152249,13700454,1574,277562
2020-12-03,USA,192884,13893338,2368,279930
2020-12-04,USA,209563,14102901,2770,282700
2020-12-05,USA,217523,14320424,2719,285419
2020-12-06,USA,224703,14545127,2617,288036
2020-12-07,USA,205789,14750916,2343,290379
2020-12-08,USA,176774,14927690,1593,291972
2020-12-09,USA,183040,15110730,2016,293988
2020-12-10,USA,227407,15338137,2530,296518
2020-12-11,USA,220833,15558970,3356,299874
2020-12-12,USA,208441,15767411,2686,302560
2020-12-13,USA,246567,16013978,3192,305752
2020-12-14,USA,216299,16230277,2403,308155
2020-12-15,USA,181117,16411394,2038,310193
2020-12-16,USA,197979,16609373,2008,312201
2020-12-17,USA,199551,16808924,2740,314941
2020-12-18,USA,240327,17049251,3396,318337
2020-12-19,USA,245990,17295241,3337,321674
2020-12-20,USA,236106,17531347,2949,324623
2020-12-21,USA,202612,17733959,2687,327310
2020-12-22,USA,186585,17920544,2087,329397
2020-12-23,USA,183179,18103723,2176,331573
2020-12-24,USA,198730,18302453,2895,334468
2020-12-25,USA,226298,18528751,3213,337681
2020-12-26,USA,201743,18730494,3018,340699
2020-12-27,USA,158767,18889261,2228,342927
2020-12-28,USA,149754,19039015,1644,344571
2020-12-29,USA,152947,19191962,1896,346467
2020-12-30,USA,178326,19370288,2232,348699
2020-12-31,USA,208847,19579135,3356,352055
2021-01-01,USA,237057,19816192,3746,355801
2021-01-02,USA,229402,20045594,3754,359555
2021-01-03,USA,227308,20272902,3035,362590
2021-01-04,USA,226457,20499359,2355,364945
2021-01-05,USA,204328,20703687,2045,366990
2021-01-06,USA,175011,20878698,2080,369070
2021-01-07,USA,243423,21122121,3473,372543
2021-01-08,USA,257685,21379806,3869,376412
2021-01-09,USA,269543,21649349,3967,380379
2021-01-10,USA,292857,21942206,3743,384122
2021-01-11,USA,255574,22197780,3344,387466
2021-01-12,USA,223924,22421704,2563,390029
2021-01-13,USA,204248,22625952,2608,392637
2021-01-14,USA,217803,22843755,3590,396227
2021-01-15,USA,227055,23070810,4065,400292
2021-01-16,USA,223213,23294023,3718,404010
2021-01-17,USA,239262,23533285,3403,407413
2021-01-18,USA,212746,23746031,3521,410934
2021-01-19,USA,183874,23929905,2588,413522
2021-01-20,USA,151490,24081395,2298,415820
2021-01-21,USA,150281,24231676,2741,418561
2021-01-22,USA,187785,24419461,3842,422403
2021-01-23,USA,187746,24607207,3836,426239
2021-01-24,USA,190093,24797300,3695,429934
2021-01-25,USA,164576,24961876,2996,432930
2021-01-26,USA,143938,25105814,2479,435409
2021-01-27,USA,134118,25239932,2126,437535
2021-01-28,USA,146498,25386430,3538,441073
2021-01-29,USA,158867,25545297,3976,445049
2021-01-30,USA,155951,25701248,3861,448910
2021-01-31,USA,164337,25865585,3264,452174
2021-02-01,USA,137157,26002742,2772,454946
2021-02-02,USA,112252,26114994,2285,457231
2021-02-03,USA,128857,26243851,2264,459495
2021-02-04,USA,121672,26365523,2964,462459
2021-02-05,USA,108763,26474286,3297,465756
2021-02-06,USA,125089,26599375,3132,468888
2021-02-07,USA,124459,26723834,3358,472246
2021-02-08,USA,108531,26832365,2767,475013
2021-02-09,USA,91748,26924113,1808,476821
2021-02-10,USA,82264,27006377,1705,478526
2021-02-11,USA,91404,27097781,2428,480954
2021-02-12,USA,98833,27196614,2804,483758
2021-02-13,USA,99038,27295652,3233,486991
2021-02-14,USA,97566,27393218,5083,492074
2021-02-15,USA,84684,27477902,3302,495376
2021-02-16,USA,66376,27544278,1559,496935
2021-02-17,USA,58263,27602541,1404,498339
2021-02-18,USA,57377,27659918,1424,499763
2021-02-19,USA,63778,27723696,2158,501921
2021-02-20,USA,68322,27792018,2240,504161
2021-02-21,USA,73475,27865493,2413,506574
2021-02-22,USA,65981,27931474,1873,508447
2021-02-23,USA,55482,27986956,1547,509994
2021-02-24,USA,56397,28043353,1504,511498
2021-02-25,USA,70315,28113668,1694,513192
2021-02-26,USA,72521,28186189,1982,515174
2021-02-27,USA,71656,28257845,2926,518100
2021-02-28,USA,73298,28331143,1917,520017
2021-03-01,USA,67806,28398949,1619,521636
2021-03-02,USA,51978,28450927,1087,522723
2021-03-03,USA,51272,28502199,1252,523975
2021-03-04,USA,54211,28556410,1351,525326
2021-03-05,USA,65770,28622180,1544,526870
2021-03-06,USA,65226,28687406,1555,528425
2021-03-07,USA,63858,28751264,1944,530369
2021-03-08,USA,57480,28808744,1263,531632
2021-03-09,USA,43398,28852142,905,532537
2021-03-10,USA,43298,28895440,822,533359
2021-03-11,USA,53730,28949170,1153,534512
2021-03-12,USA,61769,29010939,1571,536083
2021-03-13,USA,60024,29070963,1323,537406
2021-03-14,USA,64031,29134994,1455,538861
2021-03-15,USA,52189,29187183,968,539829
2021-03-16,USA,47223,29234406,658,540487
2021-03-17,USA,43660,29278066,696,541183
2021-03-18,USA,51900,29329966,859,542042
2021-03-19,USA,61329,29391295,1053,543095
2021-03-20,USA,62630,29453925,838,543933
2021-03-21,USA,62003,29515928,1179,545112
2021-03-22,USA,58087,29574015,719,545831
2021-03-23,USA,45135,29619150,550,546381
2021-03-24,USA,48352,29667502,938,547319
2021-03-25,USA,57880,29725382,749,548068
2021-03-26,USA,68148,29793530,1123,549191
2021-03-27,USA,65558,29859088,985,550176
2021-03-28,USA,74943,29934031,1059,551235
2021-03-29,USA,62807,29996838,847,552082
2021-03-30,USA,53000,30049838,619,552701
2021-03-31,USA,58269,30108107,549,553250
2021-04-01,USA,61413,30169520,716,553966
2021-04-02,USA,70462,30239982,955,554921
2021-04-03,USA,73488,30313470,810,555731
2021-04-04,USA,70406,30383876,839,556570
2021-04-05,USA,63480,30447356,740,557310
2021-04-06,USA,45470,30492826,520,557830
2021-04-07,USA,56765,30549591,372,558202
2021-04-08,USA,63736,30613327,722,558924
2021-04-09,USA,74999,30688326,828,559752
2021-04-10,USA,75033,30763359,859,560611
2021-04-11,USA,76559,30839918,856,561467
2021-04-12,USA,67709,30907627,747,562214
2021-04-13,USA,53294,30960921,468,562682
2021-04-14,USA,61077,31021998,539,563221
2021-04-15,USA,71460,31093458,735,563956
2021-04-16,USA,70819,31164277,796,564752
2021-04-17,USA,71637,31235914,794,565546
2021-04-18,USA,71124,31307038,802,566348
2021-04-19,USA,77139,31384177,628,566976
2021-04-20,USA,49012,31433189,496,567472
2021-04-21,USA,35506,31468695,480,567952
2021-04-22,USA,57327,31526022,731,568683
2021-04-23,USA,63141,31589163,766,569449
2021-04-24,USA,61827,31650990,783,570232
2021-04-25,USA,62110,31713100,831,571063
2021-04-26,USA,51616,31764716,661,571724
2021-04-27,USA,40670,31805386,433,572157
2021-04-28,USA,30580,31835966,470,572627
2021-04-29,USA,50227,31886193,539,573166
2021-04-30,USA,54542,31940735,837,574003
2021-05-01,USA,55767,31996502,756,574759
2021-05-02,USA,55077,32051579,794,575553
2021-05-03,USA,48204,32099783,623,576176
2021-05-04,USA,36440,32136223,502,576678
2021-05-05,USA,33051,32169274,470,577148
2021-05-06,USA,42599,32211873,679,577827
2021-05-07,USA,44648,32256521,710,578537
2021-05-08,USA,42731,32299252,667,579204
2021-05-09,USA,44552,32343804,805,580009
2021-05-10,USA,36817,32380621,608,580617
2021-05-11,USA,27341,32407962,405,581022
2021-05-12,USA,24597,32432559,405,581427
2021-05-13,USA,33056,32465615,595,582022
2021-05-14,USA,35812,32501427,691,582713
2021-05-15,USA,40393,32541820,585,583298
2021-05-16,USA,35296,32577116,687,583985
2021-05-17,USA,29476,32606592,435,584420
2021-05-18,USA,21356,32627948,437,584857
2021-05-19,USA,19543,32647491,364,585221
2021-05-20,USA,27768,32675259,603,585824
2021-05-21,USA,27619,32702878,597,586421
2021-05-22,USA,27797,32730675,527,586948
2021-05-23,USA,27974,32758649,666,587614
2021-05-24,USA,22020,32780669,395,588009
2021-05-25,USA,15877,32796546,288,588297
2021-05-26,USA,15331,32811877,566,588863
2021-05-27,USA,24219,32836096,502,589365
2021-05-28,USA,23498,32859594,520,589885
2021-05-29,USA,22068,32881662,539,590424
2021-05-30,USA,24740,32906402,703,591127
2021-05-31,USA,15577,32921979,310,591437
2021-06-01,USA,12298,32934277,254,591691
2021-06-02,USA,9324,32943601,227,591918
2021-06-03,USA,9053,32952654,336,592254
2021-06-04,USA,16148,32968802,490,592744
2021-06-05,USA,18319,32987121,473,593217
2021-06-06,USA,18625,33005746,587,593804
2021-06-07,USA,14619,33020365,393,594197
2021-06-08,USA,11021,33031386,425,594622
2021-06-09,USA,9989,33041375,321,594943
2021-06-10,USA,14317,33055692,312,595255
2021-06-11,USA,19656,33075348,390,595645
2021-06-12,USA,15905,33091253,385,596030
2021-06-13,USA,14081,33105334,401,596431
2021-06-14,USA,12291,33117625,212,596643
2021-06-15,USA,8716,33126341,148,596791
2021-06-16,USA,8332,33134673,197,596988
2021-06-17,USA,12768,33147441,308,597296
2021-06-18,USA,13113,33160554,341,597637
2021-06-19,USA,13414,33173968,278,597915
2021-06-20,USA,11919,33185887,269,598184
2021-06-21,USA,12323,33198210,253,598437
2021-06-22,USA,9047,33207257,217,598654
2021-06-23,USA,8693,33215950,274,598928
2021-06-24,USA,13378,33229328,302,599230
2021-06-25,USA,13808,33243136,336,599566
2021-06-26,USA,15531,33258667,315,599881
2021-06-27,USA,15044,33273711,404,600285
2021-06-28,USA,13182,33286893,240,600525
2021-06-29,USA,10603,33297496,173,600698
2021-06-30,USA,10593,33308089,192,600890
2021-07-01,USA,15649,33323738,275,601165
2021-07-02,USA,11549,33335287,244,601409
2021-07-03,USA,18620,33353907,289,601698
2021-07-04,USA,16872,33370779,299,601997
2021-07-05,USA,13149,33383928,153,602150
2021-07-06,USA,10369,33394297,124,602274
2021-07-07,USA,9255,33403552,106,602380
2021-07-08,USA,20052,33423604,300,602680
2021-07-09,USA,22658,33446262,253,602933
2021-07-10,USA,183710,33629972,264,603197
2021-07-11,USA,27628,33657600,311,603508
2021-07-12,USA,20750,33678350,147,603655
2021-07-13,USA,16609,33694959,118,603773
2021-07-14,USA,29223,33724182,304,604077
2021-07-15,USA,35033,33759215,336,604413
2021-07-16,USA,38373,33797588,339,604752
2021-07-17,USA,40591,33838179,321,605073
2021-07-18,USA,42274,33880453,369,605442
2021-07-19,USA,32123,33912576,178,605620
2021-07-20,USA,28179,33940755,147,605767
2021-07-21,USA,45351,33986106,286,606053
2021-07-22,USA,51019,34037125,320,606373
2021-07-23,USA,61252,34098377,396,606769
2021-07-24,USA,71807,34170184,343,607112
2021-07-25,USA,69692,34239876,414,607526
2021-07-26,USA,53654,34293530,247,607773
2021-07-27,USA,43232,34336762,249,608022
2021-07-28,USA,71328,34408090,418,608440
2021-07-29,USA,86077,34494167,498,608938
2021-07-30,USA,89178,34583345,489,609427
2021-07-31,USA,99384,34682729,499,609926
2021-08-01,USA,104643,34787372,520,610446
2021-08-02,USA,80539,34867911,394,610840
2021-08-03,USA,61280,34929191,371,611211
2021-08-04,USA,102391,35031582,654,611865
2021-08-05,USA,110600,35142182,703,612568
2021-08-06,USA,126838,35269020,742,613310
2021-08-07,USA,127934,35396954,758,614068
2021-08-08,USA,133858,35530812,836,614904
2021-08-09,USA,120012,35650824,639,615543
2021-08-10,USA,96764,35747588,528,616071
2021-08-11,USA,93200,35840788,724,616795
2021-08-12,USA,135826,35976614,958,617753
2021-08-13,USA,143652,36120266,606,618359
2021-08-14,USA,151137,36271403,988,619347
2021-08-15,USA,146338,36417741,1196,620543
2021-08-16,USA,139544,36557285,890,621433
2021-08-17,USA,110750,36668035,680,622113
2021-08-18,USA,109156,36777191,846,622959
2021-08-19,USA,150727,36927918,1191,624150
2021-08-20,USA,168439,37096357,1495,625645
2021-08-21,USA,174472,37270829,1383,627028
2021-08-22,USA,167351,37438180,1574,628602
2021-08-23,USA,144260,37582440,1172,629774
2021-08-24,USA,126924,37709364,906,630680
2021-08-25,USA,116215,37825579,1183,631863
2021-08-26,USA,162744,37988323,1661,633524
2021-08-27,USA,177082,38165405,1651,635175
2021-08-28,USA,186313,38351718,1782,636957
2021-08-29,USA,182200,38533918,1837,638794
2021-08-30,USA,152809,38686727,1471,640265
2021-08-31,USA,118427,38805154,1192,641457
2021-09-01,USA,133043,38938197,1215,642672
2021-09-02,USA,176725,39114922,1794,644466
2021-09-03,USA,198445,39313367,2014,646480
2021-09-04,USA,181600,39494967,2026,648506
2021-09-05,USA,183066,39678033,1963,650469
2021-09-06,USA,144145,39822178,1497,651966
2021-09-07,USA,125440,39947618,1336,653302
2021-09-08,USA,109650,40057268,1073,654375
2021-09-09,USA,117208,40174476,1531,655906
2021-09-10,USA,170722,40345198,2122,658028
2021-09-11,USA,184206,40529404,2239,660267
2021-09-12,USA,171594,40700998,2294,662561
2021-09-13,USA,155282,40856280,1757,664318
2021-09-14,USA,116337,40972617,1158,665476
2021-09-15,USA,112267,41084884,1316,666792
2021-09-16,USA,162615,41247499,2433,669225
2021-09-17,USA,163325,41410824,2482,671707
2021-09-18,USA,167493,41578317,2105,673812
2021-09-19,USA,157965,41736282,2333,676145
2021-09-20,USA,125633,41861915,1618,677763
2021-09-21,USA,97612,41959527,1220,678983
2021-09-22,USA,92311,42051838,1329,680312
2021-09-23,USA,135222,42187060,2335,682647
2021-09-24,USA,132741,42319801,2359,685006
2021-09-25,USA,137374,42457175,2068,687074
2021-09-26,USA,133280,42590455,2461,689535
2021-09-27,USA,98637,42689092,1461,690996
2021-09-28,USA,77645,42766737,1047,692043
2021-09-29,USA,101658,42868395,1908,693951
2021-09-30,USA,116389,42984784,2145,696096
2021-10-01,USA,117057,43101841,2254,698350
2021-10-02,USA,123520,43225361,1962,700312
2021-10-03,USA,121654,43347015,2195,702507
2021-10-04,USA,83982,43430997,1319,703826
2021-10-05,USA,68514,43499511,975,704801
2021-10-06,USA,85909,43585420,1290,706091
2021-10-07,USA,104319,43689739,2051,708142
2021-10-08,USA,117172,43806911,2040,710182
2021-10-09,USA,113043,43919954,1749,711931
2021-10-10,USA,108185,44028139,2254,714185
2021-10-11,USA,72228,44100367,1081,715266
2021-10-12,USA,60104,44160471,1042,716308
2021-10-13,USA,74123,44234594,955,717263
2021-10-14,USA,89960,44324554,1937,719200
2021-10-15,USA,96623,44421177,1838,721038
2021-10-16,USA,96674,44517851,1561,722599
2021-10-17,USA,91415,44609266,2032,724631
2021-10-18,USA,64758,44674024,926,725557
2021-10-19,USA,49362,44723386,728,726285
2021-10-20,USA,69125,44792511,2270,728555
2021-10-21,USA,80799,44873310,1844,730399
2021-10-22,USA,76501,44949811,1833,732232
2021-10-23,USA,87403,45037214,1528,733760
2021-10-24,USA,81738,45118952,1958,735718
2021-10-25,USA,36907,45155859,653,736371
2021-10-26,USA,28052,45183911,347,736718
2021-10-27,USA,83953,45267864,1038,737756
2021-10-28,USA,102092,45369956,2038,739794
2021-10-29,USA,84070,45454026,1772,741566
2021-10-30,USA,103285,45557311,1271,742837
2021-10-31,USA,88220,45645531,1792,744629
2021-11-01,USA,34945,45680476,452,745081
2021-11-02,USA,25359,45705835,302,745383
2021-11-03,USA,117682,45823517,1192,746575
2021-11-04,USA,74754,45898271,1445,748020
2021-11-05,USA,78747,45977018,1193,749213
2021-11-06,USA,88798,46065816,1203,750416
2021-11-07,USA,89869,46155685,1608,752024
2021-11-08,USA,35810,46191495,475,752499
2021-11-09,USA,31320,46222815,255,752754
2021-11-10,USA,116439,46339254,1165,753919
2021-11-11,USA,82654,46421908,1588,755507
2021-11-12,USA,93609,46515517,1339,756846
2021-11-13,USA,73206,46588723,965,757811
2021-11-14,USA,122601,46711324,1741,759552
2021-11-15,USA,68934,46780258,543,760095
2021-11-16,USA,33578,46813836,218,760313
2021-11-17,USA,133451,46947287,1074,761387
2021-11-18,USA,98235,47045522,1455,762842
2021-11-19,USA,104926,47150448,1446,764288
2021-11-20,USA,123566,47274014,3865,768153
2021-11-21,USA,113500,47387514,1669,769822
2021-11-22,USA,45824,47433338,374,770196
2021-11-23,USA,38629,47471967,176,770372
2021-11-24,USA,145313,47617280,1172,771544
2021-11-25,USA,100857,47718137,1559,773103
2021-11-26,USA,106569,47824706,1369,774472
2021-11-27,USA,72035,47896741,465,774937
2021-11-28,USA,81585,47978326,565,775502
2021-11-29,USA,51787,48030113,214,775716
2021-11-30,USA,56550,48086663,193,775909
2021-12-01,USA,94264,48180927,1668,777577
2021-12-02,USA,121080,48302007,1613,779190
2021-12-03,USA,133220,48435227,1719,780909
2021-12-04,USA,143914,48579141,1245,782154
2021-12-05,USA,151570,48730711,1639,783793
2021-12-06,USA,67378,48798089,572,784365
2021-12-07,USA,55301,48853390,281,784646
2021-12-08,USA,183679,49037069,1304,785950
2021-12-09,USA,126110,49163179,1845,787795
2021-12-10,USA,129889,49293068,1469,789264
2021-12-11,USA,137154,49430222,1158,790422
2021-12-12,USA,134180,49564402,1979,792401
2021-12-13,USA,63922,49628324,489,792890
2021-12-14,USA,58114,49686438,305,793195
2021-12-15,USA,186582,49873020,1312,794507
2021-12-16,USA,126114,49999134,1905,796412
2021-12-17,USA,146961,50146095,1896,798308
2021-12-18,USA,162429,50308524,1111,799419
2021-12-19,USA,160722,50469246,2066,801485
2021-12-20,USA,87532,50556778,590,802075
2021-12-21,USA,102167,50658945,285,802360
2021-12-22,USA,263149,50922094,1446,803806
2021-12-23,USA,204663,51126757,2270,806076
2021-12-24,USA,237905,51364662,1837,807913
2021-12-25,USA,280727,51645389,3178,811091
2021-12-26,USA,241122,51886511,1354,812445
2021-12-27,USA,115185,52001696,261,812706
2021-12-28,USA,210621,52212317,266,812972
2021-12-29,USA,463206,52675523,1948,814920
2021-12-30,USA,393143,53068666,2182,817102
2021-12-31,USA,474854,53543520,1808,818910
2022-01-01,USA,587554,54131074,1331,820241
2022-01-02,USA,466399,54597473,1335,821576
2022-01-03,USA,300849,54898322,424,822000
2022-01-04,USA,389361,55287683,372,822372
2022-01-05,USA,902513,56190196,1662,824034
2022-01-06,USA,727310,56917506,2833,826867
2022-01-07,USA,705802,57623308,1843,828710
2022-01-08,USA,797311,58420619,2079,830789
2022-01-09,USA,856280,59276899,2466,833255
2022-01-10,USA,447247,59724146,864,834119
2022-01-11,USA,485778,60209924,690,834809
2022-01-12,USA,1255114,61465038,1985,836794
2022-01-13,USA,806158,62271196,3175,839969
2022-01-14,USA,854705,63125901,2477,842446
2022-01-15,USA,889828,64015729,2147,844593
2022-01-16,USA,897492,64913221,2984,847577
2022-01-17,USA,466001,65379222,1373,848950
2022-01-18,USA,418288,65797510,863,849813
2022-01-19,USA,961586,66759096,1447,851260
2022-01-20,USA,858050,67617146,2646,853906
2022-01-21,USA,782440,68399586,3259,857165
2022-01-22,USA,778174,69177760,2875,860040
2022-01-23,USA,772293,69950053,3830,863870
2022-01-24,USA,328315,70278368,1213,865083
2022-01-25,USA,314707,70593075,955,866038
2022-01-26,USA,1008596,71601671,2788,868826
2022-01-27,USA,494590,72096261,3515,872341
2022-01-28,USA,545383,72641644,3383,875724
2022-01-29,USA,571350,73212994,2892,878616
2022-01-30,USA,521966,73734960,3593,882209
2022-01-31,USA,221948,73956908,1503,883712
2022-02-01,USA,158115,74115023,912,884624
2022-02-02,USA,572743,74687766,2758,887382
2022-02-03,USA,297121,74984887,4184,891566
2022-02-04,USA,303470,75288357,3184,894750
2022-02-05,USA,349220,75637577,2726,897476
2022-02-06,USA,281229,75918806,3398,900874
2022-02-07,USA,104933,76023739,1244,902118
2022-02-08,USA,96695,76120434,702,902820
2022-02-09,USA,304561,76424995,3269,906089
2022-02-10,USA,196952,76621947,3757,909846
2022-02-11,USA,196155,76818102,3003,912849
2022-02-12,USA,165290,76983392,2569,915418
2022-02-13,USA,154951,77138343,2901,918319
2022-02-14,USA,67835,77206178,952,919271
2022-02-15,USA,47789,77253967,718,919989
2022-02-16,USA,173322,77427289,2942,922931
2022-02-17,USA,108152,77535441,3382,926313
2022-02-18,USA,105808,77641249,2673,928986
2022-02-19,USA,100156,77741405,2307,931293
2022-02-20,USA,103754,77845159,2305,933598
2022-02-21,USA,40838,77885997,713,934311
2022-02-22,USA,31131,77917128,581,934892
2022-02-23,USA,47662,77964790,1110,936002
2022-02-24,USA,115157,78079947,3273,939275
2022-02-25,USA,73543,78153490,2593,941868
2022-02-26,USA,74684,78228174,2476,944344
2022-02-27,USA,74459,78302633,2335,946679
2022-02-28,USA,25676,78328309,566,947245
2022-03-01,USA,18069,78346378,353,947598
2022-03-02,USA,75764,78422142,2185,949783
2022-03-03,USA,63952,78486094,1974,951757
2022-03-04,USA,52798,78538892,1525,953282
2022-03-05,USA,51104,78589996,1361,954643
2022-03-06,USA,44380,78634376,1559,956202
2022-03-07,USA,14351,78648727,319,956521
2022-03-08,USA,8914,78657641,363,956884
2022-03-09,USA,57095,78714736,1516,958400
2022-03-10,USA,31094,78745830,1722,960122
2022-03-11,USA,46733,78792563,1954,962076
2022-03-12,USA,39217,78831780,1265,963341
2022-03-13,USA,36546,78868326,1434,964775
2022-03-14,USA,12188,78880514,503,965278
2022-03-15,USA,9116,78889630,186,965464
2022-03-16,USA,61327,78950957,-2439,963025
2022-03-17,USA,24424,78975381,1434,964459
2022-03-18,USA,37818,79013199,1500,965959
2022-03-19,USA,33073,79046272,1061,967020
2022-03-20,USA,30719,79076991,960,967980
2022-03-21,USA,9872,79086863,194,968174
2022-03-22,USA,10012,79096875,148,968322
2022-03-23,USA,38575,79135450,772,969094
2022-03-24,USA,25077,79160527,934,970028
2022-03-25,USA,45082,79205609,1243,971271
2022-03-26,USA,36073,79241682,891,972162
2022-03-27,USA,28442,79270124,768,972930
2022-03-28,USA,12494,79282618,173,973103
2022-03-29,USA,9731,79292349,88,973191
2022-03-30,USA,32494,79324843,686,973877
2022-03-31,USA,23970,79348813,728,974605
2022-04-01,USA,48205,79397018,1166,975771
2022-04-02,USA,40106,79437124,703,976474
2022-04-03,USA,27406,79464530,582,977056
2022-04-04,USA,11658,79476188,143,977199
2022-04-05,USA,10530,79486718,106,977305
2022-04-06,USA,27076,79513794,348,977653
2022-04-07,USA,33229,79547023,520,978173
2022-04-08,USA,42483,79589506,937,979110
2022-04-09,USA,33908,79623414,513,979623
2022-04-10,USA,42692,79666106,871,980494
2022-04-11,USA,14083,79680189,138,980632
2022-04-12,USA,17242,79697431,67,980699
2022-04-13,USA,34305,79731736,329,981028
2022-04-14,USA,28781,79760517,730,981758
2022-04-15,USA,46222,79806739,595,982353
2022-04-16,USA,62999,79869738,700,983053
2022-04-17,USA,44012,79913750,526,983579
2022-04-18,USA,16743,79930493,40,983619
2022-04-19,USA,18727,79949220,51,983670
2022-04-20,USA,35741,79984961,370,984040
2022-04-21,USA,53618,80038579,425,984465
2022-04-22,USA,57586,80096165,538,985003
2022-04-23,USA,49660,80145825,648,985651
2022-04-24,USA,67042,80212867,315,985966
2022-04-25,USA,23414,80236281,67,986033
2022-04-26,USA,21010,80257291,56,986089
2022-04-27,USA,51197,80308488,231,986320
2022-04-28,USA,64515,80373003,372,986692
2022-04-29,USA,77578,80450581,723,987415
2022-04-30,USA,61577,80512158,280,987695
2022-05-01,USA,80987,80593145,472,988167
2022-05-02,USA,25900,80619045,86,988253
